anticipation	2.872
excited	2.872
anticipate	2.5599999999999996
excitement	2.5599999999999996
eagerness	2.4960000000000004
exciting	2.3760000000000003
expectant	2.3120000000000003
thrilling	2.248
hope	2.184
quest	2.128
anticipatory	2.0
start	2.0
expectance	2.0
adventure	2.0
countdown	2.0
expect	1.936
excite	1.936
climax	1.936
prophecy	1.936
arouse	1.936
eager	1.936
birth	1.8719999999999999
ejaculation	1.8719999999999999
announcement	1.8719999999999999
expectancy	1.8159999999999998
urgent	1.8159999999999998
liberation	1.8159999999999998
imminent	1.8159999999999998
expecting	1.8159999999999998
reunion	1.7519999999999998
prospect	1.7519999999999998
aspire	1.7519999999999998
prospection	1.7519999999999998
trepidation	1.7519999999999998
voyage	1.7519999999999998
yearning	1.6879999999999997
ecstasy	1.6879999999999997
journey	1.6879999999999997
mystery	1.6879999999999997
rapture	1.6879999999999997
suspense	1.6879999999999997
enthusiasm	1.6879999999999997
kiss	1.6879999999999997
hopeful	1.6239999999999997
thrill	1.6239999999999997
progress	1.6239999999999997
excitation	1.6239999999999997
destination	1.6239999999999997
frantic	1.6239999999999997
prospective	1.6239999999999997
urgency	1.6239999999999997
lottery	1.6239999999999997
tantalizing	1.6239999999999997
arrival	1.5599999999999996
readiness	1.5599999999999996
explore	1.5599999999999996
advance	1.5599999999999996
vacation	1.5599999999999996
liberate	1.5599999999999996
hurry	1.5599999999999996
expectation	1.5599999999999996
achievement	1.5599999999999996
prediction	1.5599999999999996
sex	1.5599999999999996
approaching	1.5039999999999996
ecstatic	1.5039999999999996
allure	1.5039999999999996
roulette	1.4400000000000004
uprising	1.4400000000000004
honeymoon	1.4400000000000004
holiday	1.3760000000000003
wishful	1.3760000000000003
crescendo	1.3760000000000003
celebrating	1.3760000000000003
rescue	1.3120000000000003
waiting	1.3120000000000003
impending	1.3120000000000003
winning	1.3120000000000003
invitation	1.3120000000000003
triumph	1.3120000000000003
craving	1.3120000000000003
winnings	1.3120000000000003
orgasm	1.3120000000000003
courtship	1.2480000000000002
bridegroom	1.2480000000000002
strive	1.2480000000000002
fortune	1.2480000000000002
reward	1.2480000000000002
marriage	1.2480000000000002
aspiring	1.2480000000000002
bridal	1.2480000000000002
gain	1.2480000000000002
celebration	1.2480000000000002
jackpot	1.2480000000000002
victory	1.2480000000000002
aspiration	1.1840000000000002
tomorrow	1.1840000000000002
crowning	1.1840000000000002
alertness	1.1840000000000002
